County,Chemical,Total Transfers,Total Releases,Length of Life Z-Score,Length of Life Rank,Quality of Life Z-Score,Quality of Life Rank,Health Behaviors Z-Score,Health Behaviors Rank,Clinical Care Z-Score,Clinical Care Rank,Social and Economica Factors Z-Score,Social and Economic Factors Rank,Physical Environment Z-Score,Physical Environment Rank,Deaths,Years of Potential Life Lost
LaGrange,Nitric acid,0.0,1.0,-0.671338449,7,-0.120056468,35,0.0187327699,45,0.3625439671,92,0.0912222024,64,-0.09057771,2,408,6351.5940935
LaGrange,Toluene,0.0,891.93,-0.671338449,7,-0.120056468,35,0.0187327699,45,0.3625439671,92,0.0912222024,64,-0.09057771,2,408,6351.5940935
LaGrange,Zinc compounds,3.47,5351.48,-0.671338449,7,-0.120056468,35,0.0187327699,45,0.3625439671,92,0.0912222024,64,-0.09057771,2,408,6351.5940935
Lake,"1,2,4-Trimethylbenzene",0.0,20157.98,0.308004649,68,0.2441728136,67,0.0572014078,54,0.0422244177,60,0.5541373885,92,0.0771231963,89,7998,9809.207935
Lake,Ammonia,928.0,521049.2,0.308004649,68,0.2441728136,67,0.0572014078,54,0.0422244177,60,0.5541373885,92,0.0771231963,89,7998,9809.207935
Lake,Certain glycol ethers,0.0,9094.253,0.308004649,68,0.2441728136,67,0.0572014078,54,0.0422244177,60,0.5541373885,92,0.0771231963,89,7998,9809.207935
Lake,Chromium,1.2,111252.2,0.308004649,68,0.2441728136,67,0.0572014078,54,0.0422244177,60,0.5541373885,92,0.0771231963,89,7998,9809.207935
Lake,Copper,0.0,0.0,0.308004649,68,0.2441728136,67,0.0572014078,54,0.0422244177,60,0.5541373885,92,0.0771231963,89,7998,9809.207935
Lake,Diisocyanates,0.0,48304.0,0.308004649,68,0.2441728136,67,0.0572014078,54,0.0422244177,60,0.5541373885,92,0.0771231963,89,7998,9809.207935
Lake,Ethylbenzene,0.0,20687.0,0.308004649,68,0.2441728136,67,0.0572014078,54,0.0422244177,60,0.5541373885,92,0.0771231963,89,7998,9809.207935
Lake,Ethylene glycol,0.0,1075178.71,0.308004649,68,0.2441728136,67,0.0572014078,54,0.0422244177,60,0.5541373885,92,0.0771231963,89,7998,9809.207935
Lake,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",0.0,235235.1,0.308004649,68,0.2441728136,67,0.0572014078,54,0.0422244177,60,0.5541373885,92,0.0771231963,89,7998,9809.207935
Lake,Lead,0.0,7535.400000000001,0.308004649,68,0.2441728136,67,0.0572014078,54,0.0422244177,60,0.5541373885,92,0.0771231963,89,7998,9809.207935
Lake,Lead  And Lead Compounds,145.853,502076.123,0.308004649,68,0.2441728136,67,0.0572014078,54,0.0422244177,60,0.5541373885,92,0.0771231963,89,7998,9809.207935
Lake,Lead compounds,3.62,394.48,0.308004649,68,0.2441728136,67,0.0572014078,54,0.0422244177,60,0.5541373885,92,0.0771231963,89,7998,9809.207935
Lake,Manganese,0.0,12242.3,0.308004649,68,0.2441728136,67,0.0572014078,54,0.0422244177,60,0.5541373885,92,0.0771231963,89,7998,9809.207935
Lake,Manganese compounds,0.0,754.23,0.308004649,68,0.2441728136,67,0.0572014078,54,0.0422244177,60,0.5541373885,92,0.0771231963,89,7998,9809.207935
Lake,Methanol,12593.0,19010.84,0.308004649,68,0.2441728136,67,0.0572014078,54,0.0422244177,60,0.5541373885,92,0.0771231963,89,7998,9809.207935
Lake,Naphthalene,0.0,11328.022,0.308004649,68,0.2441728136,67,0.0572014078,54,0.0422244177,60,0.5541373885,92,0.0771231963,89,7998,9809.207935
Lake,Nickel,0.0,1.0,0.308004649,68,0.2441728136,67,0.0572014078,54,0.0422244177,60,0.5541373885,92,0.0771231963,89,7998,9809.207935
Lake,Nitrate compounds (water dissociable; reportable only when in aqueous solution),24102.0,1459488.24,0.308004649,68,0.2441728136,67,0.0572014078,54,0.0422244177,60,0.5541373885,92,0.0771231963,89,7998,9809.207935
Lake,Nitric acid,0.0,93.9,0.308004649,68,0.2441728136,67,0.0572014078,54,0.0422244177,60,0.5541373885,92,0.0771231963,89,7998,9809.207935
Lake,Polycyclic aromatic compounds,0.0,6718.422,0.308004649,68,0.2441728136,67,0.0572014078,54,0.0422244177,60,0.5541373885,92,0.0771231963,89,7998,9809.207935
Lake,Styrene,0.0,15075.0,0.308004649,68,0.2441728136,67,0.0572014078,54,0.0422244177,60,0.5541373885,92,0.0771231963,89,7998,9809.207935
Lake,Toluene,0.0,105784.509,0.308004649,68,0.2441728136,67,0.0572014078,54,0.0422244177,60,0.5541373885,92,0.0771231963,89,7998,9809.207935
Lake,Xylene (mixed isomers),767.0,106895.816,0.308004649,68,0.2441728136,67,0.0572014078,54,0.0422244177,60,0.5541373885,92,0.0771231963,89,7998,9809.207935
Lake,Zinc compounds,71.77,7703858.57,0.308004649,68,0.2441728136,67,0.0572014078,54,0.0422244177,60,0.5541373885,92,0.0771231963,89,7998,9809.207935
Lake,n-Hexane,0.0,140515.092,0.308004649,68,0.2441728136,67,0.0572014078,54,0.0422244177,60,0.5541373885,92,0.0771231963,89,7998,9809.207935
LaPorte,"1,2,4-Trimethylbenzene",0.0,12333.0,0.3080322079,69,0.2730971872,74,0.1152017844,70,0.0167108081,54,0.4068169449,86,-0.022908722,25,1971,9809.3052332
LaPorte,Ammonia,0.0,2597.42,0.3080322079,69,0.2730971872,74,0.1152017844,70,0.0167108081,54,0.4068169449,86,-0.022908722,25,1971,9809.3052332
LaPorte,Certain glycol ethers,0.0,14378.0,0.3080322079,69,0.2730971872,74,0.1152017844,70,0.0167108081,54,0.4068169449,86,-0.022908722,25,1971,9809.3052332
LaPorte,Chromium,36.26,467.466,0.3080322079,69,0.2730971872,74,0.1152017844,70,0.0167108081,54,0.4068169449,86,-0.022908722,25,1971,9809.3052332
LaPorte,Copper,1.33,229.47,0.3080322079,69,0.2730971872,74,0.1152017844,70,0.0167108081,54,0.4068169449,86,-0.022908722,25,1971,9809.3052332
LaPorte,Diisocyanates,0.0,0.0,0.3080322079,69,0.2730971872,74,0.1152017844,70,0.0167108081,54,0.4068169449,86,-0.022908722,25,1971,9809.3052332
LaPorte,Ethylene glycol,0.0,0.0,0.3080322079,69,0.2730971872,74,0.1152017844,70,0.0167108081,54,0.4068169449,86,-0.022908722,25,1971,9809.3052332
LaPorte,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",0.0,191.0,0.3080322079,69,0.2730971872,74,0.1152017844,70,0.0167108081,54,0.4068169449,86,-0.022908722,25,1971,9809.3052332
LaPorte,Lead,0.0,0.0,0.3080322079,69,0.2730971872,74,0.1152017844,70,0.0167108081,54,0.4068169449,86,-0.022908722,25,1971,9809.3052332
LaPorte,Lead compounds,0.0,10234.871,0.3080322079,69,0.2730971872,74,0.1152017844,70,0.0167108081,54,0.4068169449,86,-0.022908722,25,1971,9809.3052332
LaPorte,Manganese,0.0,1806.34,0.3080322079,69,0.2730971872,74,0.1152017844,70,0.0167108081,54,0.4068169449,86,-0.022908722,25,1971,9809.3052332
LaPorte,Manganese compounds,0.0,25895.0,0.3080322079,69,0.2730971872,74,0.1152017844,70,0.0167108081,54,0.4068169449,86,-0.022908722,25,1971,9809.3052332
LaPorte,Methanol,0.0,44805.0,0.3080322079,69,0.2730971872,74,0.1152017844,70,0.0167108081,54,0.4068169449,86,-0.022908722,25,1971,9809.3052332
LaPorte,Nickel,59.0,624.4,0.3080322079,69,0.2730971872,74,0.1152017844,70,0.0167108081,54,0.4068169449,86,-0.022908722,25,1971,9809.3052332
LaPorte,Nitrate compounds (water dissociable; reportable only when in aqueous solution),12490.0,1249.0,0.3080322079,69,0.2730971872,74,0.1152017844,70,0.0167108081,54,0.4068169449,86,-0.022908722,25,1971,9809.3052332
LaPorte,Nitric acid,0.0,457.007,0.3080322079,69,0.2730971872,74,0.1152017844,70,0.0167108081,54,0.4068169449,86,-0.022908722,25,1971,9809.3052332
LaPorte,Polycyclic aromatic compounds,0.0,5542.153,0.3080322079,69,0.2730971872,74,0.1152017844,70,0.0167108081,54,0.4068169449,86,-0.022908722,25,1971,9809.3052332
LaPorte,Xylene (mixed isomers),0.0,6088.0,0.3080322079,69,0.2730971872,74,0.1152017844,70,0.0167108081,54,0.4068169449,86,-0.022908722,25,1971,9809.3052332
LaPorte,Zinc compounds,67.0,38279.006,0.3080322079,69,0.2730971872,74,0.1152017844,70,0.0167108081,54,0.4068169449,86,-0.022908722,25,1971,9809.3052332
LaPorte,n-Hexane,0.0,0.0,0.3080322079,69,0.2730971872,74,0.1152017844,70,0.0167108081,54,0.4068169449,86,-0.022908722,25,1971,9809.3052332
Lawrence,Ammonia,0.0,12993.0,-0.030256904,45,0.1134346135,55,-0.027745045,38,-0.115083465,14,0.0107574647,52,0.0330367459,76,788,8614.960658
Lawrence,Copper,0.0,350.31,-0.030256904,45,0.1134346135,55,-0.027745045,38,-0.115083465,14,0.0107574647,52,0.0330367459,76,788,8614.960658
Lawrence,Lead,0.0,61.369,-0.030256904,45,0.1134346135,55,-0.027745045,38,-0.115083465,14,0.0107574647,52,0.0330367459,76,788,8614.960658
Lawrence,Lead  And Lead Compounds,0.0,413.0,-0.030256904,45,0.1134346135,55,-0.027745045,38,-0.115083465,14,0.0107574647,52,0.0330367459,76,788,8614.960658
Lawrence,Manganese compounds,0.0,1004.0,-0.030256904,45,0.1134346135,55,-0.027745045,38,-0.115083465,14,0.0107574647,52,0.0330367459,76,788,8614.960658
Lawrence,Nickel,0.0,13.0,-0.030256904,45,0.1134346135,55,-0.027745045,38,-0.115083465,14,0.0107574647,52,0.0330367459,76,788,8614.960658
Madison,Ammonia,0.0,0.0,0.3201418926,71,0.754703471,90,0.2491645143,87,0.0097965421,48,0.322121262,81,-0.018609244,31,2324,9852.0590068
Madison,Chromium,0.0,4.9,0.3201418926,71,0.754703471,90,0.2491645143,87,0.0097965421,48,0.322121262,81,-0.018609244,31,2324,9852.0590068
Madison,Copper,4.28,4.56,0.3201418926,71,0.754703471,90,0.2491645143,87,0.0097965421,48,0.322121262,81,-0.018609244,31,2324,9852.0590068
Madison,Lead compounds,0.0,275.65,0.3201418926,71,0.754703471,90,0.2491645143,87,0.0097965421,48,0.322121262,81,-0.018609244,31,2324,9852.0590068
Madison,Manganese,0.0,0.28,0.3201418926,71,0.754703471,90,0.2491645143,87,0.0097965421,48,0.322121262,81,-0.018609244,31,2324,9852.0590068
Madison,Nickel,0.0,0.28,0.3201418926,71,0.754703471,90,0.2491645143,87,0.0097965421,48,0.322121262,81,-0.018609244,31,2324,9852.0590068
Madison,Nitrate compounds (water dissociable; reportable only when in aqueous solution),7060.0,2.2,0.3201418926,71,0.754703471,90,0.2491645143,87,0.0097965421,48,0.322121262,81,-0.018609244,31,2324,9852.0590068
Madison,Nitric acid,0.0,505.0,0.3201418926,71,0.754703471,90,0.2491645143,87,0.0097965421,48,0.322121262,81,-0.018609244,31,2324,9852.0590068
Madison,Toluene,0.0,705.0,0.3201418926,71,0.754703471,90,0.2491645143,87,0.0097965421,48,0.322121262,81,-0.018609244,31,2324,9852.0590068
Madison,Zinc compounds,0.0,0.0,0.3201418926,71,0.754703471,90,0.2491645143,87,0.0097965421,48,0.322121262,81,-0.018609244,31,2324,9852.0590068
Madison,n-Hexane,0.0,3512.0,0.3201418926,71,0.754703471,90,0.2491645143,87,0.0097965421,48,0.322121262,81,-0.018609244,31,2324,9852.0590068
Marion,"1,2,4-Trimethylbenzene",0.0,216.0,0.5527062343,81,0.6389513999,87,0.1440985171,76,-0.078435363,21,0.4051690209,84,0.2069677427,92,14902,10673.137635
Marion,Ammonia,20095.73,22111.0,0.5527062343,81,0.6389513999,87,0.1440985171,76,-0.078435363,21,0.4051690209,84,0.2069677427,92,14902,10673.137635
Marion,Certain glycol ethers,1563.509,2709.749,0.5527062343,81,0.6389513999,87,0.1440985171,76,-0.078435363,21,0.4051690209,84,0.2069677427,92,14902,10673.137635
Marion,Chromium,49.65,701183.9,0.5527062343,81,0.6389513999,87,0.1440985171,76,-0.078435363,21,0.4051690209,84,0.2069677427,92,14902,10673.137635
Marion,Copper,52.22,837027.63,0.5527062343,81,0.6389513999,87,0.1440985171,76,-0.078435363,21,0.4051690209,84,0.2069677427,92,14902,10673.137635
Marion,Diisocyanates,0.0,13456.12,0.5527062343,81,0.6389513999,87,0.1440985171,76,-0.078435363,21,0.4051690209,84,0.2069677427,92,14902,10673.137635
Marion,Ethylbenzene,1.0,768.0,0.5527062343,81,0.6389513999,87,0.1440985171,76,-0.078435363,21,0.4051690209,84,0.2069677427,92,14902,10673.137635
Marion,Ethylene glycol,0.0,560.0,0.5527062343,81,0.6389513999,87,0.1440985171,76,-0.078435363,21,0.4051690209,84,0.2069677427,92,14902,10673.137635
Marion,Lead,5.6,766481.512,0.5527062343,81,0.6389513999,87,0.1440985171,76,-0.078435363,21,0.4051690209,84,0.2069677427,92,14902,10673.137635
Marion,Lead  And Lead Compounds,84.75,1681259.25,0.5527062343,81,0.6389513999,87,0.1440985171,76,-0.078435363,21,0.4051690209,84,0.2069677427,92,14902,10673.137635
Marion,Lead compounds,9.5,9.513,0.5527062343,81,0.6389513999,87,0.1440985171,76,-0.078435363,21,0.4051690209,84,0.2069677427,92,14902,10673.137635
Marion,Manganese,110.68,117603.48,0.5527062343,81,0.6389513999,87,0.1440985171,76,-0.078435363,21,0.4051690209,84,0.2069677427,92,14902,10673.137635
Marion,Manganese compounds,5.0,25.0,0.5527062343,81,0.6389513999,87,0.1440985171,76,-0.078435363,21,0.4051690209,84,0.2069677427,92,14902,10673.137635
Marion,Methanol,39134.0,8850.72,0.5527062343,81,0.6389513999,87,0.1440985171,76,-0.078435363,21,0.4051690209,84,0.2069677427,92,14902,10673.137635
Marion,Naphthalene,0.0,165.0,0.5527062343,81,0.6389513999,87,0.1440985171,76,-0.078435363,21,0.4051690209,84,0.2069677427,92,14902,10673.137635
Marion,Nickel,77.95,1397076.11,0.5527062343,81,0.6389513999,87,0.1440985171,76,-0.078435363,21,0.4051690209,84,0.2069677427,92,14902,10673.137635
Marion,Nitrate compounds (water dissociable; reportable only when in aqueous solution),125884.14,41738.54,0.5527062343,81,0.6389513999,87,0.1440985171,76,-0.078435363,21,0.4051690209,84,0.2069677427,92,14902,10673.137635
Marion,Nitric acid,203997.29,667.442,0.5527062343,81,0.6389513999,87,0.1440985171,76,-0.078435363,21,0.4051690209,84,0.2069677427,92,14902,10673.137635
Marion,Polycyclic aromatic compounds,0.0,332.775,0.5527062343,81,0.6389513999,87,0.1440985171,76,-0.078435363,21,0.4051690209,84,0.2069677427,92,14902,10673.137635
Marion,Styrene,993.0,6128.95,0.5527062343,81,0.6389513999,87,0.1440985171,76,-0.078435363,21,0.4051690209,84,0.2069677427,92,14902,10673.137635
Marion,Toluene,32.0,39866.08,0.5527062343,81,0.6389513999,87,0.1440985171,76,-0.078435363,21,0.4051690209,84,0.2069677427,92,14902,10673.137635
Marion,Xylene (mixed isomers),488.0,35406.19,0.5527062343,81,0.6389513999,87,0.1440985171,76,-0.078435363,21,0.4051690209,84,0.2069677427,92,14902,10673.137635
Marion,Zinc compounds,72.844,936720.4,0.5527062343,81,0.6389513999,87,0.1440985171,76,-0.078435363,21,0.4051690209,84,0.2069677427,92,14902,10673.137635
Marion,n-Hexane,0.0,8409.0,0.5527062343,81,0.6389513999,87,0.1440985171,76,-0.078435363,21,0.4051690209,84,0.2069677427,92,14902,10673.137635
Marshall,Certain glycol ethers,0.0,5371.0,-0.374891106,22,-0.115947608,37,-0.023359879,39,0.0555370703,64,-0.173713864,21,-0.011867019,40,609,7398.2144644
Marshall,Chromium,0.0,0.0,-0.374891106,22,-0.115947608,37,-0.023359879,39,0.0555370703,64,-0.173713864,21,-0.011867019,40,609,7398.2144644
Marshall,Copper,72.0,7590.0,-0.374891106,22,-0.115947608,37,-0.023359879,39,0.0555370703,64,-0.173713864,21,-0.011867019,40,609,7398.2144644
Marshall,Diisocyanates,0.0,36305.2,-0.374891106,22,-0.115947608,37,-0.023359879,39,0.0555370703,64,-0.173713864,21,-0.011867019,40,609,7398.2144644
Marshall,Ethylbenzene,0.0,8046.0,-0.374891106,22,-0.115947608,37,-0.023359879,39,0.0555370703,64,-0.173713864,21,-0.011867019,40,609,7398.2144644
Marshall,Lead,0.0,8.052,-0.374891106,22,-0.115947608,37,-0.023359879,39,0.0555370703,64,-0.173713864,21,-0.011867019,40,609,7398.2144644
Marshall,Lead  And Lead Compounds,0.213,1793.093,-0.374891106,22,-0.115947608,37,-0.023359879,39,0.0555370703,64,-0.173713864,21,-0.011867019,40,609,7398.2144644
Marshall,Manganese,0.0,250.0,-0.374891106,22,-0.115947608,37,-0.023359879,39,0.0555370703,64,-0.173713864,21,-0.011867019,40,609,7398.2144644
Marshall,Nickel,0.0,0.0,-0.374891106,22,-0.115947608,37,-0.023359879,39,0.0555370703,64,-0.173713864,21,-0.011867019,40,609,7398.2144644
Marshall,Nitrate compounds (water dissociable; reportable only when in aqueous solution),31201.0,3120.1,-0.374891106,22,-0.115947608,37,-0.023359879,39,0.0555370703,64,-0.173713864,21,-0.011867019,40,609,7398.2144644
Marshall,Nitric acid,5750.0,0.0,-0.374891106,22,-0.115947608,37,-0.023359879,39,0.0555370703,64,-0.173713864,21,-0.011867019,40,609,7398.2144644
Marshall,Polycyclic aromatic compounds,0.0,35.0,-0.374891106,22,-0.115947608,37,-0.023359879,39,0.0555370703,64,-0.173713864,21,-0.011867019,40,609,7398.2144644
Marshall,Styrene,0.0,1006091.17,-0.374891106,22,-0.115947608,37,-0.023359879,39,0.0555370703,64,-0.173713864,21,-0.011867019,40,609,7398.2144644
Marshall,Toluene,0.0,32738.705,-0.374891106,22,-0.115947608,37,-0.023359879,39,0.0555370703,64,-0.173713864,21,-0.011867019,40,609,7398.2144644
Marshall,Xylene (mixed isomers),0.0,50117.44,-0.374891106,22,-0.115947608,37,-0.023359879,39,0.0555370703,64,-0.173713864,21,-0.011867019,40,609,7398.2144644
Marshall,Zinc compounds,282.0,14389.66,-0.374891106,22,-0.115947608,37,-0.023359879,39,0.0555370703,64,-0.173713864,21,-0.011867019,40,609,7398.2144644
Martin,Ammonia,0.0,24.942,0.1547418362,59,-0.075650084,41,0.0109950989,44,0.0648518111,66,-0.116061807,30,-0.025416439,21,155,9268.1068399
Martin,Lead  And Lead Compounds,0.0,2535.02,0.1547418362,59,-0.075650084,41,0.0109950989,44,0.0648518111,66,-0.116061807,30,-0.025416439,21,155,9268.1068399
Martin,Lead compounds,0.0,58.35,0.1547418362,59,-0.075650084,41,0.0109950989,44,0.0648518111,66,-0.116061807,30,-0.025416439,21,155,9268.1068399
Miami,Naphthalene,0.0,0.0,-0.021800618,46,0.2453333365,69,0.1533571991,79,0.0942636367,75,0.2865881655,79,0.0303953927,75,605,8644.8159488
Miami,Xylene (mixed isomers),0.0,13.0,-0.021800618,46,0.2453333365,69,0.1533571991,79,0.0942636367,75,0.2865881655,79,0.0303953927,75,605,8644.8159488
Monroe,Ethylene glycol,0.0,0.0,-0.633515751,10,-0.054645461,44,-0.273781495,7,-0.162118615,6,-0.177569617,20,0.0093710108,59,1358,6485.12879
Monroe,Nitric acid,0.0,10.0,-0.633515751,10,-0.054645461,44,-0.273781495,7,-0.162118615,6,-0.177569617,20,0.0093710108,59,1358,6485.12879
Montgomery,Ammonia,2.0,0.8,-0.291239128,27,-0.065904368,42,0.0941350094,62,-0.071678724,22,-0.080916871,36,-0.024299119,24,561,7693.5514485
Montgomery,Certain glycol ethers,0.0,6277.0,-0.291239128,27,-0.065904368,42,0.0941350094,62,-0.071678724,22,-0.080916871,36,-0.024299119,24,561,7693.5514485
Montgomery,Copper,2.23,5.509,-0.291239128,27,-0.065904368,42,0.0941350094,62,-0.071678724,22,-0.080916871,36,-0.024299119,24,561,7693.5514485
Montgomery,Ethylbenzene,0.0,3921.0,-0.291239128,27,-0.065904368,42,0.0941350094,62,-0.071678724,22,-0.080916871,36,-0.024299119,24,561,7693.5514485
Montgomery,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",0.0,12287.62,-0.291239128,27,-0.065904368,42,0.0941350094,62,-0.071678724,22,-0.080916871,36,-0.024299119,24,561,7693.5514485
Montgomery,Lead,7.69,750.01,-0.291239128,27,-0.065904368,42,0.0941350094,62,-0.071678724,22,-0.080916871,36,-0.024299119,24,561,7693.5514485
Montgomery,Lead  And Lead Compounds,0.0,3489.922,-0.291239128,27,-0.065904368,42,0.0941350094,62,-0.071678724,22,-0.080916871,36,-0.024299119,24,561,7693.5514485
Montgomery,Manganese,0.0,0.0,-0.291239128,27,-0.065904368,42,0.0941350094,62,-0.071678724,22,-0.080916871,36,-0.024299119,24,561,7693.5514485
Montgomery,Methanol,0.0,2194.67,-0.291239128,27,-0.065904368,42,0.0941350094,62,-0.071678724,22,-0.080916871,36,-0.024299119,24,561,7693.5514485
Montgomery,Naphthalene,0.0,2024.0,-0.291239128,27,-0.065904368,42,0.0941350094,62,-0.071678724,22,-0.080916871,36,-0.024299119,24,561,7693.5514485
Montgomery,Nitric acid,0.0,365.0,-0.291239128,27,-0.065904368,42,0.0941350094,62,-0.071678724,22,-0.080916871,36,-0.024299119,24,561,7693.5514485
Montgomery,Xylene (mixed isomers),0.0,19572.0,-0.291239128,27,-0.065904368,42,0.0941350094,62,-0.071678724,22,-0.080916871,36,-0.024299119,24,561,7693.5514485
Montgomery,Zinc compounds,0.0,635916.62,-0.291239128,27,-0.065904368,42,0.0941350094,62,-0.071678724,22,-0.080916871,36,-0.024299119,24,561,7693.5514485
Montgomery,n-Hexane,0.0,7066.0,-0.291239128,27,-0.065904368,42,0.0941350094,62,-0.071678724,22,-0.080916871,36,-0.024299119,24,561,7693.5514485
Morgan,Certain glycol ethers,59353.0,5198.0,-0.109952921,38,0.0537621264,50,-0.003148264,42,-0.094611012,18,-0.046928975,41,0.0912223323,91,1152,8333.5903674
Morgan,Ethylene glycol,0.0,490.0,-0.109952921,38,0.0537621264,50,-0.003148264,42,-0.094611012,18,-0.046928975,41,0.0912223323,91,1152,8333.5903674
Morgan,Lead compounds,0.0,1.0,-0.109952921,38,0.0537621264,50,-0.003148264,42,-0.094611012,18,-0.046928975,41,0.0912223323,91,1152,8333.5903674
Morgan,Manganese,19.0,105.13,-0.109952921,38,0.0537621264,50,-0.003148264,42,-0.094611012,18,-0.046928975,41,0.0912223323,91,1152,8333.5903674
Morgan,Nickel,5.6,44.6,-0.109952921,38,0.0537621264,50,-0.003148264,42,-0.094611012,18,-0.046928975,41,0.0912223323,91,1152,8333.5903674
Noble,"1,2,4-Trimethylbenzene",0.0,27399.48,-0.107448591,40,-0.289547018,18,-0.035240679,35,0.0599627496,65,0.0326233085,54,-0.03938986,10,697,8342.4320169
Noble,Certain glycol ethers,0.0,20834.0,-0.107448591,40,-0.289547018,18,-0.035240679,35,0.0599627496,65,0.0326233085,54,-0.03938986,10,697,8342.4320169
Noble,Chromium,0.4,786.5999999999999,-0.107448591,40,-0.289547018,18,-0.035240679,35,0.0599627496,65,0.0326233085,54,-0.03938986,10,697,8342.4320169
Noble,Copper,10.74,46168.04,-0.107448591,40,-0.289547018,18,-0.035240679,35,0.0599627496,65,0.0326233085,54,-0.03938986,10,697,8342.4320169
Noble,Diisocyanates,0.0,0.0,-0.107448591,40,-0.289547018,18,-0.035240679,35,0.0599627496,65,0.0326233085,54,-0.03938986,10,697,8342.4320169
Noble,Lead,6.4,31.631,-0.107448591,40,-0.289547018,18,-0.035240679,35,0.0599627496,65,0.0326233085,54,-0.03938986,10,697,8342.4320169
Noble,Manganese,1.71,533.21,-0.107448591,40,-0.289547018,18,-0.035240679,35,0.0599627496,65,0.0326233085,54,-0.03938986,10,697,8342.4320169
Noble,Methanol,0.0,35593.2,-0.107448591,40,-0.289547018,18,-0.035240679,35,0.0599627496,65,0.0326233085,54,-0.03938986,10,697,8342.4320169
Noble,Nickel,1.71,1078.92,-0.107448591,40,-0.289547018,18,-0.035240679,35,0.0599627496,65,0.0326233085,54,-0.03938986,10,697,8342.4320169
Noble,Styrene,0.0,212654.0,-0.107448591,40,-0.289547018,18,-0.035240679,35,0.0599627496,65,0.0326233085,54,-0.03938986,10,697,8342.4320169
Noble,Toluene,0.0,947.0,-0.107448591,40,-0.289547018,18,-0.035240679,35,0.0599627496,65,0.0326233085,54,-0.03938986,10,697,8342.4320169
Noble,Xylene (mixed isomers),0.0,39582.26,-0.107448591,40,-0.289547018,18,-0.035240679,35,0.0599627496,65,0.0326233085,54,-0.03938986,10,697,8342.4320169
Noble,Zinc compounds,0.0,0.0,-0.107448591,40,-0.289547018,18,-0.035240679,35,0.0599627496,65,0.0326233085,54,-0.03938986,10,697,8342.4320169
Orange,Styrene,0.0,2760.0,0.3896237308,74,0.2825417583,75,0.1316471601,72,0.0133023271,50,0.4245426974,87,-0.025283074,22,374,10097.36769
Parke,Lead,0.0,11.68,-0.536062535,16,0.1623720225,60,0.1796468098,81,0.1967211609,90,0.0830545252,61,0.0392554627,80,234,6829.1916515
Perry,Chromium,0.0,0.0,-0.55524318,13,0.2674572297,73,0.0569789259,53,-0.126964678,13,-0.045191777,43,-0.020868483,28,286,6761.4735406
Perry,Diisocyanates,0.0,15.0,-0.55524318,13,0.2674572297,73,0.0569789259,53,-0.126964678,13,-0.045191777,43,-0.020868483,28,286,6761.4735406
Perry,Lead compounds,0.0,43418.0,-0.55524318,13,0.2674572297,73,0.0569789259,53,-0.126964678,13,-0.045191777,43,-0.020868483,28,286,6761.4735406
Perry,Manganese compounds,0.0,441044.0,-0.55524318,13,0.2674572297,73,0.0569789259,53,-0.126964678,13,-0.045191777,43,-0.020868483,28,286,6761.4735406
Perry,Methanol,0.0,21201.0,-0.55524318,13,0.2674572297,73,0.0569789259,53,-0.126964678,13,-0.045191777,43,-0.020868483,28,286,6761.4735406
Perry,Nickel,0.0,6313.0,-0.55524318,13,0.2674572297,73,0.0569789259,53,-0.126964678,13,-0.045191777,43,-0.020868483,28,286,6761.4735406
Perry,Toluene,0.0,50169.0,-0.55524318,13,0.2674572297,73,0.0569789259,53,-0.126964678,13,-0.045191777,43,-0.020868483,28,286,6761.4735406
Perry,Xylene (mixed isomers),0.0,27913.0,-0.55524318,13,0.2674572297,73,0.0569789259,53,-0.126964678,13,-0.045191777,43,-0.020868483,28,286,6761.4735406
Perry,Zinc compounds,0.0,1794721.0,-0.55524318,13,0.2674572297,73,0.0569789259,53,-0.126964678,13,-0.045191777,43,-0.020868483,28,286,6761.4735406
Pike,Ammonia,0.0,852.78,-0.181616751,35,0.0935095236,54,-0.040215427,33,0.1528815115,85,-0.09046069,34,-0.011884326,39,221,8080.5780684
Pike,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",0.0,82163.0,-0.181616751,35,0.0935095236,54,-0.040215427,33,0.1528815115,85,-0.09046069,34,-0.011884326,39,221,8080.5780684
Pike,Lead  And Lead Compounds,0.0,484.94,-0.181616751,35,0.0935095236,54,-0.040215427,33,0.1528815115,85,-0.09046069,34,-0.011884326,39,221,8080.5780684
Pike,Naphthalene,0.0,0.0,-0.181616751,35,0.0935095236,54,-0.040215427,33,0.1528815115,85,-0.09046069,34,-0.011884326,39,221,8080.5780684
Pike,Polycyclic aromatic compounds,0.0,13.4,-0.181616751,35,0.0935095236,54,-0.040215427,33,0.1528815115,85,-0.09046069,34,-0.011884326,39,221,8080.5780684
Pike,Zinc compounds,0.0,3243.12,-0.181616751,35,0.0935095236,54,-0.040215427,33,0.1528815115,85,-0.09046069,34,-0.011884326,39,221,8080.5780684
